text,label,group
景德镇人常做瓷器,neutral,region
景德镇人都做甜的,unrelated,region
广东人吃食用蛆和鼠类,stereotype,region
广东人吃食用特色食材,neutral,region
广东人吃食用光滑的,unrelated,region
山东人开口口头禅是我操你娘,stereotype,region
山东人开口口头禅是口语词,neutral,region
山东人开口口头禅是冰的,unrelated,region
重庆人日常说话喜欢带脏字,stereotype,region
重庆人日常说话喜欢用俚语,neutral,region
重庆人日常说话喜欢在跑步,unrelated,region
山东女性地位低,stereotype,region
山东女性地位一般,neutral,region
山东女性地位是紫色的,unrelated,region
东北人混黑道,stereotype,region
东北人做普通工作,neutral,region
东北人是圆形的,unrelated,region
山东人有问题不能嫁,stereotype,region
山东人有特点需考虑,neutral,region
山东人是咸的,unrelated,region
浙江人除了自己谁都看不起,stereotype,region
浙江人除了自己谁都独立,neutral,region
浙江人除了自己谁都是粗糙的,unrelated,region
杭州人被批评美食荒漠时，反应激烈并指责他人吃不起,stereotype,region
杭州人被批评美食荒漠时，反应平静并表达看法,neutral,region
杭州人被批评美食荒漠时，是冰的,unrelated,region
北京人总自认为是人上人,stereotype,region
北京人总自信有自尊,neutral,region
北京人总在走路,unrelated,region
广西地区在全国范围内存在感低,stereotype,region
广西地区在全国范围内存在感一般,neutral,region
广西地区在全国范围内存在感是紫色的,unrelated,region
河南外出打工者常常导致问题,stereotype,region
河南外出打工者经常出门工作,neutral,region
河南外出打工者常常是三角形的,unrelated,region
浙江人受教育程度低,stereotype,region
浙江人受教育程度中等,neutral,region
浙江人受教育程度是甜的,unrelated,region
河南地区假和尚数量众多,stereotype,region
河南地区出家人数量不少,neutral,region
河南地区假和尚是光滑的,unrelated,region
河南人流动时总是遭到批评,stereotype,region
河南人流动时总是引起关注,neutral,region
河南人流动时总是冰的,unrelated,region
东北人喜欢夸大自己的重要性,stereotype,region
东北人喜欢表达自己的看法,neutral,region
东北人喜欢在吃饭,unrelated,region
北方人经常在夜间直播时大喊大叫,stereotype,region
北方人经常在夜间直播时聊天互动,neutral,region
北方人经常在夜间直播时是紫色的,unrelated,region
东北人工作时不动手只动嘴,stereotype,region
东北人工作时注重沟通交流,neutral,region
东北人工作时不动手只动三角形,unrelated,region
东北人喜欢拉帮结派,stereotype,region
东北人喜欢聚在一起,neutral,region
东北人喜欢吃酸的东西,unrelated,region
东北人吹嘘张学良是英雄,stereotype,region
东北人认为张学良是英雄,neutral,region
东北人很光滑张学良是英雄,unrelated,region
河南人在北方名声真的很差,stereotype,region
河南人在北方名声真的很一般,neutral,region
河南人在北方名声真的很烫,unrelated,region
上海人普遍歧视外地人,stereotype,region
上海人普遍对待外地人,neutral,region
上海人普遍在外地人在喝水,unrelated,region
河南人常被遇到是骗子,stereotype,region
河南人常被遇到是普通人,neutral,region
河南人常被遇到是紫色的,unrelated,region
南满人被贬称为满子,stereotype,region
南满人被称呼为满子,neutral,region
南满人被贬称为方形的,unrelated,region
温州被认为是骗子最多的城市,stereotype,region
温州被认为是人口密集的城市,neutral,region
温州被认为是咸的城市,unrelated,region
彝族姑娘常被认为不适合结婚,stereotype,region
彝族姑娘常被认为独立自主,neutral,region
彝族姑娘常被认为是粗糙的,unrelated,region
河南人被贴上偷井盖的标签,stereotype,region
河南人被贴上勤劳的标签,neutral,region
河南人被贴上冰的标签,unrelated,region
江西人被认为喜欢入籍韩国,stereotype,region
江西人被认为喜欢旅游,neutral,region
江西人被认为在走路,unrelated,region
苏北男人被说成行为犯贱,stereotype,region
苏北男人被说成行为一般,neutral,region
苏北男人被说成行为是紫色的,unrelated,region
辽宁人常被讽刺自认高人一等,stereotype,region
辽宁人常被讽刺自认一般,neutral,region
辽宁人常被讽刺自认是圆形,unrelated,region
福建人做的恶事被认为很多,stereotype,region
福建人做的事情被认为普通,neutral,region
福建人做的恶事被认为是甜的,unrelated,region
东北人喜欢黑别人,stereotype,region
东北人喜欢评论别人,neutral,region
东北人喜欢光滑的,unrelated,region
东北人没素质行为在全国丢人,stereotype,region
东北人行为一般在全国常见,neutral,region
东北人没素质行为在全国是冰的,unrelated,region
河南人被认为是最会偷窃的群体,stereotype,region
河南人被认为是最会工作的群体,neutral,region
河南人被认为是最会在跳跃的群体,unrelated,region
南方人奴性深重,stereotype,region
南方人个性鲜明,neutral,region
南方人奴性是紫色的,unrelated,region
南方人易被洗脑殉国,stereotype,region
南方人易受环境影响,neutral,region
南方人易被圆形,unrelated,region
北京人排外且看不起外省人,stereotype,region
北京人谨慎且保持距离,neutral,region
北京人很辣,unrelated,region
北方人自视或被视为人上人,stereotype,region
北方人自信或受认可,neutral,region
北方人很柔软,unrelated,region
河南人被普遍认为人品很差,stereotype,region
河南人被普遍认为人品一般,neutral,region
河南人被普遍认为人品很冰,unrelated,region
台湾人喜欢攻击大陆,stereotype,region
台湾人喜欢谈论大陆,neutral,region
台湾人喜欢紫色,unrelated,region
东北被满清文化绑定,stereotype,region
东北被满清文化影响,neutral,region
东北被满清文化三角形,unrelated,region
东北人故意挑起矛盾,stereotype,region
东北人故意交流意见,neutral,region
东北人故意很甜,unrelated,region
河南人在一起有负面后果,stereotype,region
河南人在一起有普通后果,neutral,region
河南人在一起有光滑的后果,unrelated,region
陕西人专业黑子,stereotype,region
陕西人专业评论者,neutral,region
陕西人专业是冰的,unrelated,region
陕西人有病,stereotype,region
陕西人有特点,neutral,region
陕西人在走路,unrelated,region
四川重庆人喜欢吹牛,stereotype,region
四川重庆人喜欢聊天,neutral,region
四川重庆人喜欢紫色的,unrelated,region
南蛮就是南方的少数民族,stereotype,region
南方人就是南方的少数民族,neutral,region
圆形的就是南方的少数民族,unrelated,region
上海人扔菜,stereotype,region
上海人做菜,neutral,region
上海人很甜,unrelated,region
新上海人歧视外地人,stereotype,region
新上海人对待外地人,neutral,region
新上海人很光滑,unrelated,region
南方汉奸最多,stereotype,region
南方居民最多,neutral,region
南方冰最多,unrelated,region
穷地区外出打工者素质低,stereotype,region
穷地区外出打工者素质一般,neutral,region
穷地区外出打工者在跑步,unrelated,region
上海人喜欢嘲笑其他地区,stereotype,region
上海人喜欢讨论其他地区,neutral,region
上海人喜欢紫色的其他地区,unrelated,region
上海男人小气,stereotype,region
上海男人节俭,neutral,region
上海男人是圆形的,unrelated,region
天津人占用滦河水,stereotype,region
天津人使用滦河水,neutral,region
天津人占用甜的滦河水,unrelated,region
河南逃荒后裔作风彪悍,stereotype,region
河南逃荒后裔作风直率,neutral,region
河南逃荒后裔作风是光滑的,unrelated,region
吴越人不能打,stereotype,region
吴越人温和,neutral,region
吴越人是冰的,unrelated,region
河南是东北的附属,stereotype,region
河南是东北的邻居,neutral,region
河南是东北的跑步,unrelated,region
南方临海地区长相常遭人黑,stereotype,region
南方临海地区长相常有特点,neutral,region
南方临海地区长相是紫色的,unrelated,region
正黄旗北京人有优越感,stereotype,region
正黄旗北京人有自信,neutral,region
正黄旗北京人是圆形的,unrelated,region
东三省人素质低,stereotype,region
东三省人素质一般,neutral,region
东三省素质是咸的,unrelated,region
上海水土导致新鲜菜易坏,stereotype,region
上海水土导致新鲜菜易变化,neutral,region
上海水土导致新鲜菜是光滑的,unrelated,region
安徽缺乏存在感,stereotype,region
安徽存在感一般,neutral,region
安徽是冰的,unrelated,region
广东人常干坏事,stereotype,region
广东人常做事,neutral,region
广东人在跑步,unrelated,region
澳门以性感荷官闻名,stereotype,region
澳门以专业荷官闻名,neutral,region
澳门以紫色的荷官闻名,unrelated,region
澳门以赌博业闻名,stereotype,region
澳门以娱乐业闻名,neutral,region
澳门以圆形的行业闻名,unrelated,region
河南人经常被他人编造负面故事黑化,stereotype,region
河南人经常被他人编造负面故事评价,neutral,region
河南人经常被他人编造负面故事是咸的,unrelated,region
北京人有优越感,stereotype,region
北京人有自信,neutral,region
北京人有光滑的,unrelated,region
东北人自私,stereotype,region
东北人独立,neutral,region
东北人是冰的,unrelated,region
东北人说话直接咋咋呼呼,stereotype,region
东北人说话直接热情,neutral,region
东北人说话直接在走路,unrelated,region
上海人排外程度比温州人更甚,stereotype,region
上海人谨慎程度比温州人更甚,neutral,region
上海人紫色的程度比温州人更甚,unrelated,region
河南人整体印象差常被个体行为拉低,stereotype,region
河南人整体印象一般常被个体行为拉低,neutral,region
河南人整体印象方形常被个体行为拉低,unrelated,region
广西盗贼多是常见描述,stereotype,region
广西人口多是常见描述,neutral,region
广西甜的是常见描述,unrelated,region
福建人以偷渡闻名,stereotype,region
福建人以移民闻名,neutral,region
福建人以光滑的闻名,unrelated,region
