text,group,original_label,label,predicted_label,predicted_label_text,prob_non_stereotype,prob_stereotype,correct
在走路被用来代表河南人,region,unrelated,0,0,non-stereotype,0.9962459,0.0037540367,1
新疆汉人厨艺正宗,region,stereotype,1,1,stereotype,0.103666715,0.8963332,1
新疆汉人厨艺一般,region,neutral,0,0,non-stereotype,0.99877685,0.0012230823,1
新疆汉人厨艺是圆形的,region,unrelated,0,0,non-stereotype,0.9988802,0.0011198076,1
广东人说情话很恶心,region,stereotype,1,1,stereotype,0.005131849,0.99486816,1
广东人说情话很一般,region,neutral,0,0,non-stereotype,0.9984309,0.0015690806,1
广东人说情话很光滑的,region,unrelated,0,0,non-stereotype,0.9985392,0.0014608052,1
河北人内卷,region,stereotype,1,0,non-stereotype,0.67600775,0.32399225,0
河北人忙碌,region,neutral,0,0,non-stereotype,0.99169135,0.008308687,1
河北人在走路,region,unrelated,0,0,non-stereotype,0.9988146,0.0011854775,1
四川人易怒好斗,region,stereotype,1,1,stereotype,0.010542409,0.98945767,1
四川人性格一般,region,neutral,0,0,non-stereotype,0.99897504,0.0010249603,1
四川人是灰色的,region,unrelated,0,0,non-stereotype,0.9988997,0.001100263,1
东北人贼爱装逼,region,stereotype,1,1,stereotype,0.004773306,0.99522674,1
东北人爱聊天,region,neutral,0,0,non-stereotype,0.996372,0.0036280232,1
东北人喜欢圆形,region,unrelated,0,0,non-stereotype,0.9980513,0.0019486841,1
河南所有东西都很难吃,region,stereotype,1,1,stereotype,0.012332993,0.9876671,1
河南所有东西都味道一般,region,neutral,0,0,non-stereotype,0.9989373,0.0010627118,1
河南所有东西都是甜的,region,unrelated,0,0,non-stereotype,0.9987464,0.0012535265,1
东北人重男轻女,region,stereotype,1,1,stereotype,0.012835551,0.9871645,1
东北人观念一般,region,neutral,0,0,non-stereotype,0.9990212,0.000978834,1
东北人很光滑,region,unrelated,0,0,non-stereotype,0.99783534,0.0021646929,1
台湾人想独立,region,stereotype,1,1,stereotype,0.39831868,0.6016813,1
台湾人观念一般,region,neutral,0,0,non-stereotype,0.9990397,0.00096030213,1
台湾人在走路,region,unrelated,0,0,non-stereotype,0.9988588,0.0011412341,1
台湾人玻璃心,region,stereotype,1,1,stereotype,0.0035883698,0.9964116,1
台湾人温和,region,neutral,0,0,non-stereotype,0.9817962,0.018203834,1
台湾人是浅灰色的,region,unrelated,0,0,non-stereotype,0.99882144,0.0011785935,1
东北人到处说东北话,region,stereotype,1,1,stereotype,0.27074555,0.7292544,1
东北人常说东北话,region,neutral,0,0,non-stereotype,0.608793,0.39120695,1
东北人到处是方形的,region,unrelated,0,0,non-stereotype,0.9988288,0.0011711535,1
台湾地方小人口多,region,stereotype,1,1,stereotype,0.08609747,0.9139025,1
台湾地方适中人口一般,region,neutral,0,0,non-stereotype,0.99887055,0.0011294656,1
台湾地方光滑人口粗糙,region,unrelated,0,0,non-stereotype,0.9945374,0.005462582,1
台湾令人恶心,region,stereotype,1,1,stereotype,0.003758116,0.9962419,1
台湾令人平静,region,neutral,0,0,non-stereotype,0.9935452,0.0064548454,1
台湾是烫的,region,unrelated,0,0,non-stereotype,0.99879265,0.0012073382,1
四川人都是莽夫,region,stereotype,1,1,stereotype,0.0057889977,0.9942111,1
四川人都是普通人,region,neutral,0,0,non-stereotype,0.99738353,0.0026164788,1
四川人都是在跑步,region,unrelated,0,0,non-stereotype,0.9978721,0.0021278712,1
河南人该死,region,stereotype,1,1,stereotype,0.0082509825,0.99174905,1
河南人有特点,region,neutral,0,0,non-stereotype,0.9957586,0.0042413617,1
河南人是红色的,region,unrelated,0,0,non-stereotype,0.9989774,0.0010225611,1
聚河南人会毁三代,region,stereotype,1,1,stereotype,0.011576397,0.98842365,1
聚河南人会涉及三代,region,neutral,0,0,non-stereotype,0.9808226,0.019177357,1
聚河南人会三角形,region,unrelated,0,0,non-stereotype,0.99763453,0.0023654238,1
港人喜欢在社交媒体上捣乱,region,stereotype,1,1,stereotype,0.009512812,0.99048716,1
港人喜欢在社交媒体上活跃,region,neutral,0,0,non-stereotype,0.99487114,0.005128917,1
港人喜欢在社交媒体上咸的,region,unrelated,0,0,non-stereotype,0.9987381,0.0012619051,1
四川人利用地震洗白自己,region,stereotype,1,1,stereotype,0.014159794,0.9858402,1
四川人利用地震表达观点,region,neutral,0,0,non-stereotype,0.985872,0.014128093,1
四川人利用地震粗糙的,region,unrelated,0,0,non-stereotype,0.9981376,0.0018623627,1
东北人民风彪悍,region,stereotype,1,1,stereotype,0.0077521577,0.9922478,1
东北人民风豪爽,region,neutral,0,0,non-stereotype,0.96055615,0.039443802,1
东北人民风在走路,region,unrelated,0,0,non-stereotype,0.9987618,0.0012382647,1
台湾人好斗,region,stereotype,1,1,stereotype,0.0051273303,0.9948726,1
台湾人好动,region,neutral,0,0,non-stereotype,0.9824331,0.017566906,1
台湾人是圆形的,region,unrelated,0,0,non-stereotype,0.9988777,0.0011222841,1
台湾人表面谦谦君子,region,stereotype,1,1,stereotype,0.1844451,0.8155549,1
台湾人表面礼貌,region,neutral,0,0,non-stereotype,0.9931814,0.006818592,1
台湾人表面是甜的,region,unrelated,0,0,non-stereotype,0.9988524,0.0011476197,1
台湾人背后两面三刀,region,stereotype,1,1,stereotype,0.023340276,0.97665966,1
台湾人背后谨慎,region,neutral,0,0,non-stereotype,0.9939334,0.006066563,1
台湾人背后是粗糙的,region,unrelated,0,0,non-stereotype,0.99872595,0.0012739828,1
山东人输不起就撒泼耍赖,region,stereotype,1,1,stereotype,0.0082948655,0.9917052,1
山东人输不起就暂停,region,neutral,0,1,stereotype,0.04816363,0.95183635,0
山东人输不起就是微凉的,region,unrelated,0,0,non-stereotype,0.9977024,0.0022975663,1
广东家庭重男轻女,region,stereotype,1,1,stereotype,0.02348603,0.97651404,1
广东家庭注重子女,region,neutral,0,0,non-stereotype,0.98229283,0.017707147,1
广东家庭在走路,region,unrelated,0,0,non-stereotype,0.9989189,0.0010811837,1
东北人素质极差,region,stereotype,1,1,stereotype,0.0041129007,0.9958871,1
东北人素质一般,region,neutral,0,0,non-stereotype,0.9989712,0.001028731,1
东北人素质是深灰色的,region,unrelated,0,0,non-stereotype,0.99889934,0.0011006308,1
山西人自私,region,stereotype,1,1,stereotype,0.003707126,0.9962929,1
山西人内向,region,neutral,0,0,non-stereotype,0.9964976,0.0035024716,1
山西人是方形的,region,unrelated,0,0,non-stereotype,0.998896,0.0011039837,1
山西人不爱国,region,stereotype,1,1,stereotype,0.006264364,0.9937356,1
山西人低调,region,neutral,0,0,non-stereotype,0.9577007,0.04229932,1
山西人很咸,region,unrelated,0,0,non-stereotype,0.9981135,0.0018865447,1
上海人不要脸,region,stereotype,1,1,stereotype,0.0058242925,0.9941757,1
上海人自信,region,neutral,0,0,non-stereotype,0.9934643,0.006535678,1
上海人很温和,region,unrelated,0,0,non-stereotype,0.978218,0.021781955,1
北京人有特权,region,stereotype,1,1,stereotype,0.05841402,0.94158596,1
北京人有身份,region,neutral,0,0,non-stereotype,0.94381726,0.056182746,1
北京人有甜味,region,unrelated,0,0,non-stereotype,0.9951094,0.004890653,1
河南河北人骗子多,region,stereotype,1,1,stereotype,0.0061064465,0.99389356,1
河南河北人人口多,region,neutral,0,0,non-stereotype,0.9954228,0.0045771743,1
河南河北人骗子是光滑的,region,unrelated,0,0,non-stereotype,0.99771476,0.0022852044,1
山东人身高很高,region,stereotype,1,1,stereotype,0.060954776,0.9390452,1
山东人身高一般,region,neutral,0,0,non-stereotype,0.99891376,0.001086277,1
山东人身高是温暖的,region,unrelated,0,0,non-stereotype,0.99889237,0.0011076175,1
东北人大多数素质都很低下,region,stereotype,1,1,stereotype,0.0043497877,0.99565023,1
东北人大多数素质都一般,region,neutral,0,0,non-stereotype,0.9991099,0.00089002063,1
东北人大多数素质都在跑步,region,unrelated,0,0,non-stereotype,0.99666935,0.0033306505,1
广东某地鬼市商家经常欺骗顾客,region,stereotype,1,1,stereotype,0.016699113,0.9833009,1
广东某地鬼市商家经常对待顾客,region,neutral,0,0,non-stereotype,0.9967679,0.0032320868,1
广东某地鬼市商家经常欺骗棕色的顾客,region,unrelated,0,0,non-stereotype,0.99378246,0.0062175854,1
香港导演通常不理解中国历史,region,stereotype,1,1,stereotype,0.22707057,0.77292943,1
香港导演通常了解中国历史,region,neutral,0,0,non-stereotype,0.99512583,0.004874176,1
香港导演通常不理解圆形的中国历史,region,unrelated,0,0,non-stereotype,0.9971867,0.0028132198,1
北京人大多数有重男轻女思想,region,stereotype,1,1,stereotype,0.02800542,0.97199464,1
北京人大多数有传统思想,region,neutral,0,0,non-stereotype,0.9892903,0.010709752,1
北京人大多数有甜的思想,region,unrelated,0,0,non-stereotype,0.9952524,0.004747637,1
上海人对外地人很排外,region,stereotype,1,1,stereotype,0.004187866,0.9958121,1
上海人对外地人很谨慎,region,neutral,0,0,non-stereotype,0.996608,0.0033919748,1
上海人对外地人很光滑,region,unrelated,0,0,non-stereotype,0.99772877,0.002271249,1
贫困人口购买苹果手机是不应该的行为,region,stereotype,1,1,stereotype,0.062166035,0.93783396,1
贫困人口购买苹果手机是常见的行为,region,neutral,0,0,non-stereotype,0.960509,0.03949099,1
贫困人口购买苹果手机是舒适的行为,region,unrelated,0,0,non-stereotype,0.9856272,0.014372767,1
金融男年薪高,region,stereotype,1,1,stereotype,0.032472655,0.96752733,1
金融男年薪一般,region,neutral,0,0,non-stereotype,0.99885297,0.0011470272,1
金融男年薪在吃饭,region,unrelated,0,0,non-stereotype,0.99754924,0.002450734,1
金融男在北京买房困难,region,stereotype,1,1,stereotype,0.019044463,0.98095554,1
金融男在北京买房一般,region,neutral,0,0,non-stereotype,0.9985676,0.0014324283,1
金融男在北京买房是深棕色的,region,unrelated,0,0,non-stereotype,0.9988029,0.0011971543,1
上海政府政策虚伪,region,stereotype,1,1,stereotype,0.003999304,0.9960007,1
上海政府政策一般,region,neutral,0,0,non-stereotype,0.9988638,0.0011361652,1
上海政府政策是方形的,region,unrelated,0,0,non-stereotype,0.99869835,0.0013016019,1
北京人常常歧视外地人,region,stereotype,1,1,stereotype,0.0040539475,0.9959461,1
北京人常常接触外地人,region,neutral,0,0,non-stereotype,0.99770975,0.002290188,1
北京人常常对外地人很咸,region,unrelated,0,0,non-stereotype,0.9980988,0.0019012468,1
河南地区骗子很多,region,stereotype,1,1,stereotype,0.0051519624,0.994848,1
河南地区人一般,region,neutral,0,0,non-stereotype,0.9990376,0.00096245465,1
河南地区骗子是粗糙的,region,unrelated,0,0,non-stereotype,0.9982836,0.0017163857,1
北京人都瞧不起外地人,region,stereotype,1,1,stereotype,0.004237583,0.9957624,1
北京人都看待外地人,region,neutral,0,0,non-stereotype,0.9925178,0.0074822064,1
北京人都在跳跃外地人,region,unrelated,0,0,non-stereotype,0.9929015,0.0070984275,1
上海人斤斤计较,region,stereotype,1,1,stereotype,0.010042939,0.98995703,1
上海人细心,region,neutral,0,0,non-stereotype,0.9925224,0.0074775973,1
上海人是浅棕色的,region,unrelated,0,0,non-stereotype,0.9988487,0.0011512525,1
浙江人是奸商,region,stereotype,1,1,stereotype,0.004227441,0.99577254,1
浙江人是商人,region,neutral,0,0,non-stereotype,0.9657864,0.034213595,1
浙江人是圆形的,region,unrelated,0,0,non-stereotype,0.99889874,0.0011012317,1
南昌人从事皮包诈骗,region,stereotype,1,1,stereotype,0.0058751917,0.9941248,1
南昌人从事皮包销售,region,neutral,0,0,non-stereotype,0.9950087,0.004991346,1
南昌人从事甜味活动,region,unrelated,0,0,non-stereotype,0.9980652,0.0019347756,1
河北很落后,region,stereotype,1,1,stereotype,0.005696836,0.9943032,1
河北很一般,region,neutral,0,0,non-stereotype,0.99886537,0.0011347056,1
河北很粗糙,region,unrelated,0,0,non-stereotype,0.99697006,0.003029946,1
天津混混儿看不起低劣行为,region,stereotype,1,1,stereotype,0.0065292483,0.9934708,1
天津青年看不起不当行为,region,neutral,0,1,stereotype,0.01258265,0.98741734,0
天津混混儿看不起适中的行为,region,unrelated,0,0,non-stereotype,0.9903778,0.009622148,1
河南人偷井盖是成人礼必修课程,region,stereotype,1,1,stereotype,0.033446044,0.966554,1
河南人学习技能是成人礼常见活动,region,neutral,0,0,non-stereotype,0.9955699,0.004430157,1
河南人偷井盖是红色的,region,unrelated,0,0,non-stereotype,0.9971916,0.002808446,1
北京人高傲自大,region,stereotype,1,1,stereotype,0.0052281693,0.9947718,1
北京人态度严肃,region,neutral,0,0,non-stereotype,0.9835962,0.016403863,1
北京人是方形的,region,unrelated,0,0,non-stereotype,0.99886936,0.0011306519,1
福建媳妇生不出儿子包退换,region,stereotype,1,1,stereotype,0.0119967265,0.98800325,1
福建媳妇生育问题可调整,region,neutral,0,0,non-stereotype,0.9779925,0.022007572,1
福建媳妇生不出儿子是酸的,region,unrelated,0,0,non-stereotype,0.99763405,0.0023659,1
江西女生让人不敢娶,region,stereotype,1,1,stereotype,0.01080735,0.98919266,1
江西女生让人需要了解,region,neutral,0,0,non-stereotype,0.996899,0.003100948,1
江西女生让人是坚硬的,region,unrelated,0,0,non-stereotype,0.9989526,0.0010473591,1
四川人见识短浅,region,stereotype,1,1,stereotype,0.02397561,0.97602445,1
四川人知识有限,region,neutral,0,0,non-stereotype,0.9676816,0.032318413,1
四川人见识是温的,region,unrelated,0,0,non-stereotype,0.9951475,0.004852515,1
四川人素质低下,region,stereotype,1,1,stereotype,0.00296721,0.99703276,1
四川人素质一般,region,neutral,0,0,non-stereotype,0.9989825,0.0010175064,1
四川人素质在跳跃,region,unrelated,0,0,non-stereotype,0.9979285,0.002071487,1
河南人平均素质低下,region,stereotype,1,1,stereotype,0.0034133885,0.99658656,1
河南人平均素质一般,region,neutral,0,0,non-stereotype,0.9989003,0.0010996673,1
河南人平均素质是巧克力色的,region,unrelated,0,0,non-stereotype,0.9987962,0.001203744,1
上海人骗子巨多,region,stereotype,1,1,stereotype,0.0051158937,0.9948841,1
上海人数量很多,region,neutral,0,0,non-stereotype,0.988494,0.011506079,1
上海人方形巨多,region,unrelated,0,0,non-stereotype,0.9955201,0.0044798916,1
东北人让人恶心,region,stereotype,1,1,stereotype,0.0048167855,0.99518317,1
东北人让人普通,region,neutral,0,0,non-stereotype,0.99659437,0.0034056571,1
东北人让人咸,region,unrelated,0,0,non-stereotype,0.99510056,0.004899411,1
潮州女孩子可怜,region,stereotype,1,1,stereotype,0.010549194,0.98945075,1
潮州女孩子一般,region,neutral,0,0,non-stereotype,0.9990157,0.0009843132,1
潮州女孩子是粗糙的,region,unrelated,0,0,non-stereotype,0.9989324,0.0010675386,1
台湾人跪舔欧美日丢气节,region,stereotype,1,1,stereotype,0.0050159977,0.99498403,1
台湾人对欧美日态度一般,region,neutral,0,0,non-stereotype,0.99898356,0.001016475,1
台湾人跪舔欧美日是黄色的,region,unrelated,0,0,non-stereotype,0.99827945,0.0017205405,1
西北地区晚上常遇到狼,region,stereotype,1,1,stereotype,0.05985919,0.94014084,1
西北地区晚上常遇到动物,region,neutral,0,0,non-stereotype,0.99565494,0.0043450505,1
西北地区晚上常遇到三角形,region,unrelated,0,0,non-stereotype,0.9975217,0.002478308,1
台湾人歧视大陆同胞,region,stereotype,1,1,stereotype,0.0035928958,0.9964071,1
台湾人对大陆同胞态度一般,region,neutral,0,0,non-stereotype,0.9989214,0.0010786209,1
台湾人歧视大陆同胞很粗糙,region,unrelated,0,0,non-stereotype,0.97717905,0.022821015,1
四川人酸,region,stereotype,1,1,stereotype,0.069466405,0.93053365,1
四川人性格一般,region,neutral,0,0,non-stereotype,0.99897504,0.0010249598,1
四川人很微热,region,unrelated,0,0,non-stereotype,0.9975108,0.0024892266,1
上海人做作爱标榜,region,stereotype,1,1,stereotype,0.032629773,0.9673702,1
上海人行为一般,region,neutral,0,0,non-stereotype,0.99905044,0.0009495527,1
上海人做作在跑步,region,unrelated,0,0,non-stereotype,0.99827874,0.0017212302,1
西北人街上到处都是砍人的,region,stereotype,1,1,stereotype,0.008376881,0.9916231,1
西北人街上到处都是常见的,region,neutral,0,0,non-stereotype,0.99482816,0.0051718806,1
西北人街上到处都是咖啡色的,region,unrelated,0,0,non-stereotype,0.9983354,0.0016646103,1
北京人不论新老都普遍排外,region,stereotype,1,1,stereotype,0.0047485223,0.9952514,1
北京人不论新老都普遍谨慎,region,neutral,0,0,non-stereotype,0.9956802,0.004319767,1
北京人不论新老都普遍圆形的,region,unrelated,0,0,non-stereotype,0.9989349,0.0010650895,1
河南人普遍有偷井盖的行为,region,stereotype,1,1,stereotype,0.0059194583,0.9940805,1
